horizon,mse,rmse,mae,mape,mdape,smape,coverage
248 days,17.477191593548117,4.180573117833022,3.2528823638020468,0.011249843750729212,0.008167628071494503,0.011176061286649188,0.6819571865443425
249 days,17.227837763352426,4.150643054196834,3.219081788647988,0.011126397509101363,0.00806564780613964,0.011055783372786118,0.691131498470948
250 days,16.856073935202765,4.105614927779122,3.16514100224201,0.010940582208390783,0.007974423375010949,0.010870976333415773,0.709480122324159
251 days,16.287975814504115,4.035836445460112,3.0810002239686076,0.010650643480961383,0.007688179174966459,0.010582718497984579,0.72782874617737
252 days,15.749414659618505,3.9685532199554165,3.0045741116488593,0.010384410148855947,0.007195222353074187,0.010319176578591629,0.7308868501529052
253 days,14.922267175348082,3.8629350467420602,2.895759489986892,0.010007217644026739,0.006731448129596128,0.00994497991608403,0.746177370030581
254 days,14.184826613490813,3.766274898821223,2.80673923954511,0.009697195359522192,0.006567664579395811,0.009637876282395125,0.764525993883792
255 days,13.533110208319393,3.678737583508695,2.7499492799501293,0.00949392653625387,0.006717405095457794,0.009438547600736624,0.7767584097859328
256 days,13.217592624263927,3.6356007239882553,2.7428993127713195,0.009462565768826604,0.006717405095457794,0.00940986006403811,0.7767584097859328
257 days,12.964281385419206,3.60059458776175,2.7256982087643533,0.009399287010406206,0.006731448129596128,0.009348449752611388,0.7767584097859328
258 days,13.099784725034347,3.6193624749442197,2.7320607317547356,0.009424431583265553,0.006717405095457794,0.009372449386696083,0.7767584097859328
259 days,13.481693878935848,3.6717426215539466,2.7572363976559506,0.00951766870872974,0.006567664579395811,0.009462970758592612,0.7767584097859328
260 days,13.64111708528445,3.693388293326935,2.7616135121173735,0.009538024129043534,0.006511940023244162,0.009481596515536254,0.7828746177370031
261 days,13.900297566710183,3.728310283051852,2.7768950451423633,0.009598020622856801,0.006344929317940298,0.009539029099490738,0.7798165137614679
262 days,14.08769699136353,3.7533580952746206,2.811049371595826,0.00971707814210815,0.00641396818907093,0.009657948152702654,0.7798165137614679
263 days,14.39974177820251,3.794699168340293,2.8622491128856087,0.009891115443919732,0.006530385211721307,0.009832954308731746,0.7614678899082569
264 days,14.748436099465893,3.8403692660297515,2.9167369935174485,0.010077040103771012,0.006567664579395811,0.010019255297373813,0.7584097859327218
265 days,15.048480085272299,3.8792370493786916,2.9707792008662612,0.010258925463475383,0.007895135581065594,0.010202515259842825,0.7492354740061162
266 days,15.182280224229403,3.8964445619345596,3.0035602274832924,0.010363107995086572,0.00789998649444771,0.010310251978473186,0.7492354740061162
267 days,15.341884115834798,3.9168717257314922,3.038243692599949,0.010475619612984918,0.007974423375010949,0.010425579560528041,0.7431192660550459
268 days,15.13676484336543,3.890599548060097,3.0107258951021554,0.010377593495881337,0.00789998649444771,0.010329508768550238,0.7492354740061162
269 days,14.610800025560447,3.822407621586223,2.9867263769287082,0.010285888516158687,0.00806564780613964,0.010242808269887436,0.7492354740061162
270 days,13.784071812719667,3.712690643282802,2.939373249183462,0.010112647102578184,0.00806564780613964,0.01007558728031775,0.7400611620795108
271 days,13.245357996721863,3.6394172605956934,2.910380736557758,0.010004716282803678,0.00806564780613964,0.0099725020583641,0.7308868501529052
272 days,13.151268799594837,3.6264678131199286,2.923144553060131,0.010041685346165997,0.008167628071494503,0.010013080448138707,0.7217125382262998
273 days,12.896323656656858,3.5911451734310127,2.9219216464006084,0.010027909854014206,0.00832412969850405,0.010004134386553561,0.7217125382262998
274 days,12.242997341743584,3.4989994772425423,2.8810857163493866,0.009876659874220732,0.008409946635012313,0.009858690180955441,0.7217125382262998
275 days,11.46147174324181,3.3854795440589815,2.8174506775558408,0.009649601402835013,0.00832412969850405,0.009636127851854406,0.7308868501529052
276 days,11.235744378964613,3.3519761900951224,2.814807830732752,0.009636007807619827,0.008409946635012313,0.009624903408580373,0.7308868501529052
277 days,11.379515457570403,3.373353740355494,2.837727654853609,0.00971548971776178,0.008504857858496258,0.009703992068862329,0.7308868501529052
278 days,11.606678148321024,3.4068575180539944,2.8751704106204907,0.009845536909160828,0.008674211843218989,0.009833827941760489,0.7155963302752294
279 days,11.941075614499827,3.455586146299905,2.915774836111936,0.009987941769840187,0.009061258070279772,0.009975404643440596,0.6972477064220184
280 days,12.358698448924427,3.5154940547417266,2.9520773032734167,0.010117372152919189,0.009061258070279772,0.010102828620452534,0.6941896024464832
281 days,12.966480188991913,3.600899913770433,3.0086856543041742,0.010317392148334098,0.009061258070279772,0.010300315422565333,0.6788990825688074
282 days,13.250083909556961,3.6400664704860763,3.049606759754585,0.01045838501949743,0.009107002887806186,0.010441658004628158,0.6666666666666667
283 days,13.500197858763784,3.6742615392434685,3.079300085133158,0.0105601318362122,0.00922834507095688,0.010543819053538822,0.6574923547400612
284 days,14.03453777810003,3.7462698485426844,3.159678736657751,0.010839057076301678,0.009485060037600421,0.010821402093889123,0.6422018348623854
285 days,14.15548398325569,3.7623774376390906,3.193683117028083,0.010957928898111776,0.00955715177766538,0.010940604356823784,0.6391437308868502
286 days,14.283033276421117,3.7792900492580768,3.2244976143518747,0.011064613231238796,0.010398788850335657,0.011047709398892384,0.6422018348623854
287 days,14.342846205940635,3.787195031410534,3.2366914057055376,0.011107259443147352,0.010408076580522924,0.01108995990166088,0.6422018348623854
288 days,14.333026470394973,3.7858983703204414,3.240459602067607,0.011121639758954567,0.010398788850335657,0.011104104693574493,0.6483180428134557
289 days,14.658688265652161,3.828666643317509,3.299354677404211,0.011324599069417608,0.010436817056436478,0.01130682920796876,0.6330275229357798
290 days,14.85058718945019,3.8536459605742444,3.343928207549275,0.011477551177944311,0.010873764227661429,0.011460021070483505,0.6330275229357798
291 days,14.976021807383297,3.8698865367583193,3.3614494985588985,0.01153977959657454,0.011053073589028087,0.011521129811852483,0.6238532110091743
292 days,14.82732866829137,3.850627048714452,3.340590973373406,0.011467613136713259,0.010873764227661429,0.011449623008389845,0.6299694189602447
293 days,14.691034354048247,3.832888513125349,3.3262595830860078,0.01141768658655944,0.010739912063406269,0.011400591632799483,0.6391437308868502
294 days,14.508533323609619,3.8090068684119776,3.3175086088369365,0.011384422985603191,0.010739912063406269,0.01136905195446841,0.6483180428134557
295 days,14.18698702843858,3.7665616984776156,3.2999681710370425,0.011317474697260126,0.010657114135140113,0.011305770889410014,0.6483180428134557
296 days,13.719672968277303,3.7040076900942447,3.2612152213472942,0.011178026801509328,0.010436817056436478,0.011169866934928734,0.6574923547400612
297 days,13.28848941191835,3.645338038086228,3.222413714345276,0.011039163309820481,0.010398788850335657,0.011034090694697171,0.6666666666666667
298 days,13.018376155294186,3.6080986897941396,3.176963389350953,0.010882842999815168,0.010296517251902946,0.010878032293000337,0.6697247706422018
299 days,12.885014618991498,3.5895702554750892,3.1460609355510134,0.010780302222662507,0.00967621175746919,0.010774020505998929,0.672782874617737
300 days,12.84010502985212,3.5833092288905406,3.1292461645731326,0.01072674253119622,0.009557801715553578,0.01071855284583495,0.6758409785932722
301 days,13.20669874376113,3.634102192256174,3.1531796016627345,0.010818887056688691,0.009527559681456691,0.010805656210715395,0.672782874617737
302 days,13.366846430445221,3.656069806560758,3.1696584207692515,0.010885757022970599,0.009527559681456691,0.01086801715635988,0.6666666666666667
303 days,13.551101040723463,3.681182016788013,3.1955560074045457,0.010984670079832278,0.009557801715553578,0.010962490827750195,0.6666666666666667
304 days,13.847209068120081,3.7211838261660874,3.241458861601999,0.011148660733559492,0.009848530746008879,0.01112304020576093,0.6605504587155964
305 days,13.921510338651071,3.7311540223704345,3.241160131566522,0.011151887176824063,0.009848530746008879,0.01112381039032864,0.6574923547400612
306 days,13.860454807092426,3.722963175629384,3.233050607222005,0.011127916944990173,0.010296517251902946,0.011098058770956917,0.672782874617737
307 days,13.750263427886162,3.7081347639866276,3.2116104695037415,0.01105646748418106,0.010296517251902946,0.011025040353604873,0.6819571865443425
308 days,13.413988822598721,3.662511272692375,3.1739118338255436,0.010929078332018737,0.010296517251902946,0.010896688008938853,0.7003058103975535
309 days,13.257538726615532,3.641090321128485,3.160041354306158,0.010886407562642898,0.010395879069946037,0.01085166622041665,0.7125382262996942
310 days,13.256897060799938,3.6410022055472497,3.160554743085928,0.010890950356335662,0.010296517251902946,0.010854301040579275,0.7217125382262998
311 days,13.38330318756365,3.658319721889224,3.182541745047483,0.010966652357972412,0.010296517251902946,0.01092941712955355,0.7155963302752294
312 days,13.158146230447622,3.6274159163856057,3.1480265850751272,0.010846912032230255,0.0099481421458951,0.010810291211767738,0.7217125382262998
313 days,13.127250449446134,3.62315476476594,3.1365134405786397,0.010808199471060693,0.009848530746008879,0.010770561427984,0.7217125382262998
314 days,13.230805114580635,3.6374173687632596,3.1416433934227346,0.010828506035305234,0.0099481421458951,0.01078883268446681,0.72782874617737
315 days,13.325281418211903,3.650380996308728,3.151530612609543,0.010864224552111827,0.0099481421458951,0.010823391893191585,0.7370030581039755
316 days,13.066923088488211,3.614819924766407,3.1176550806026344,0.010747178187299169,0.00967621175746919,0.010706163341954036,0.7400611620795108
317 days,12.676114458614473,3.5603531367849555,3.0811045962766723,0.010618382687370689,0.009848530746008879,0.010578836169048395,0.746177370030581
318 days,12.445593023196475,3.5278312067326114,3.046301875920306,0.010497402995134164,0.00967621175746919,0.010458282928599086,0.7553516819571865
319 days,12.316434035617798,3.509477743998072,3.024738373137119,0.010423297245151834,0.00967621175746919,0.01038368031969623,0.764525993883792
320 days,12.073179013420775,3.4746480416613097,2.9970112998603806,0.010327646328515813,0.009848530746008879,0.010288024834481574,0.7737003058103975
321 days,11.99435920672284,3.463287341056592,2.9855127149468146,0.010290691582233398,0.009848530746008879,0.010249367666435177,0.7767584097859328
322 days,11.887131275502071,3.4477719291597686,2.9532140382747976,0.010181726820673653,0.00967621175746919,0.010138365725989997,0.7798165137614679
323 days,12.060056529839141,3.4727592098847193,2.967695849079225,0.010231173240051345,0.00967621175746919,0.010188778451513787,0.7706422018348624
324 days,12.303368886420278,3.507615840769949,3.0139325207258834,0.010390498873877309,0.0099481421458951,0.010348535115370027,0.7614678899082569
325 days,12.278769617044823,3.5041075350286874,3.0128480743083093,0.01038736472798298,0.0099481421458951,0.010344775885662022,0.7737003058103975
326 days,12.246450467177993,3.499492887144935,3.0071734501742005,0.010369842649169823,0.00967621175746919,0.010326051602563032,0.7798165137614679
327 days,12.251057885640087,3.5001511232574067,3.0013653466728707,0.010348935643097305,0.00967621175746919,0.010304871793504682,0.7767584097859328
328 days,12.536753664304426,3.540727843862675,3.014296162202728,0.01039304413098612,0.009848530746008879,0.010346869932476738,0.7706422018348624
329 days,12.904136173869722,3.5922327560821725,3.0693632711185335,0.010585432638396617,0.01020297631866703,0.010537979698590562,0.7614678899082569
330 days,13.262966495743727,3.6418355942771123,3.1208537888676835,0.010768003356634007,0.010391697926370064,0.010718501537236445,0.7431192660550459
331 days,13.365025587113845,3.6558207815911663,3.1367541375488512,0.010826978779431848,0.010395879069946037,0.010775541824955137,0.7492354740061162
332 days,13.630223357696304,3.691913238105184,3.166693179391057,0.010935842545128346,0.010457657685069703,0.010881335769584473,0.7431192660550459
333 days,14.171391440582742,3.764490860738374,3.226284678225822,0.011149050517165611,0.01115404716899125,0.011090086214286528,0.7247706422018348
334 days,14.835932672625425,3.85174410788482,3.3107776402967697,0.011447543841141309,0.01133189697283213,0.011384669137878955,0.7064220183486238
335 days,14.95625913239562,3.8673323017805985,3.3238164422965757,0.011496735300808457,0.011688111384723332,0.011432451902071683,0.7033639143730888
336 days,14.891186645468355,3.8589100333472866,3.322262347966661,0.011493959669870182,0.011688111384723332,0.011429312819707079,0.7033639143730888
337 days,14.65117594397483,3.8276854552032917,3.2846039774797284,0.011358982675478458,0.01133667708311208,0.011296175400985218,0.709480122324159
338 days,14.511319087586337,3.80937253200397,3.257222245810315,0.01125918340440606,0.01133667708311208,0.011198210284324578,0.7186544342507645
339 days,14.449262099310841,3.8012185019163054,3.247220415910123,0.011220244717495612,0.01133667708311208,0.011161599532758528,0.7125382262996942
340 days,14.384644467197106,3.792709383435159,3.2368894844205984,0.01118113170779931,0.01133667708311208,0.011123773364442258,0.7125382262996942
341 days,14.347609801343811,3.7878238873189196,3.222130964903902,0.01112679380818934,0.01133189697283213,0.011069662688741535,0.7125382262996942
342 days,14.25278529494846,3.775286120938181,3.2080472798920643,0.011076133935850638,0.01115404716899125,0.0110198111568505,0.7155963302752294
343 days,14.237621785602164,3.7732773268873525,3.2183864781862113,0.011109257724381802,0.01115404716899125,0.011054955771751048,0.7217125382262998
344 days,14.321363768351421,3.7843577748874937,3.2349431058409412,0.011163338467723499,0.01115404716899125,0.011111051249407247,0.7155963302752294
345 days,14.451879794912037,3.8015628095445217,3.2272540403225545,0.011132436081041534,0.010521098370657404,0.01107948990488529,0.7064220183486238
346 days,14.630149528464159,3.824937846353083,3.25008844706185,0.011210434458071404,0.010521098370657404,0.01115665657118578,0.6972477064220184
347 days,14.801237115363946,3.847237595387624,3.2708456070290595,0.01128139658984499,0.010521098370657404,0.011226370982357098,0.6941896024464832
348 days,15.057141257802948,3.880353238791921,3.3138545620329722,0.011428478323351603,0.010632190942380656,0.011372806378341675,0.6880733944954128
349 days,15.124517379957714,3.8890252480483736,3.331741567316642,0.011487462487761906,0.01115404716899125,0.011431923414275423,0.6850152905198778
350 days,15.097568116277287,3.885558919419095,3.3309489371419496,0.011479778694337466,0.011197920665603687,0.011426320648831433,0.6850152905198778
351 days,14.78720448721765,3.845413435148118,3.2705256523635624,0.011266306887021467,0.01115404716899125,0.011213670104188339,0.6850152905198778
352 days,14.599063754913045,3.820872119675434,3.2474718468054258,0.011184613394721375,0.01115404716899125,0.011132553827659068,0.6941896024464832
353 days,14.4898769285887,3.806557096457204,3.23205013509036,0.011128974974266627,0.011197920665603687,0.011078614645359761,0.7033639143730888
354 days,14.363329561345493,3.789898357653605,3.215016675827793,0.011068825420132785,0.01115404716899125,0.011018004631882659,0.7125382262996942
355 days,14.388620871320049,3.7932335640347863,3.2155354461757706,0.011068653028923627,0.010521098370657404,0.01101776856999301,0.7125382262996942
356 days,14.55066197445238,3.8145329955909912,3.2399053669528195,0.011150984327358188,0.011197920665603687,0.011101062699550574,0.7125382262996942
357 days,14.756900367297728,3.841471120195716,3.260929123222644,0.011220654116248192,0.011197920665603687,0.011172231347883936,0.7033639143730888
358 days,14.942833977598443,3.865596199501242,3.2835587629000855,0.011296186722192387,0.01133189697283213,0.011249010016052767,0.6972477064220184
359 days,15.285434326737837,3.9096591062057877,3.3241344949074962,0.011433630544460668,0.012345396753879872,0.011387126127417428,0.6941896024464832
360 days,15.34487225892035,3.917253152263758,3.3261748607155046,0.01143870549191713,0.01209253892518379,0.011390888786868626,0.6941896024464832
361 days,15.474017585536279,3.9337027830704594,3.3386505384495875,0.011479310738294156,0.01209253892518379,0.01143074110379568,0.6880733944954128
362 days,15.716687752672442,3.964427796375215,3.368654040506663,0.011579453720626003,0.012720092517371766,0.01153238611162013,0.6788990825688074
363 days,15.944955458391345,3.993113504321076,3.3918930441938375,0.0116575217315828,0.012345396753879872,0.011613761874878694,0.6758409785932722
364 days,16.295029854647208,4.036710276282806,3.447203951081409,0.011844823284982781,0.012720092517371766,0.011804557888409959,0.6758409785932722
365 days,16.21020984523058,4.026190487946463,3.432797269137128,0.011790790077407222,0.012902412074731669,0.011752944911016075,0.6758409785932722
